,GOOG,GOOG,GOOG,GOOG,GOOG
,open,high,low,close,volume
time,,,,,
2020-10-26 13:33:00-04:00,1577.31,1577.31,1577.3,1577.3,831
2020-10-26 13:35:00-04:00,1577.9,1577.9,1577.9,1577.9,167
2020-10-26 13:36:00-04:00,1578.29,1578.29,1578.29,1578.29,362
2020-10-26 13:37:00-04:00,1578.67,1578.67,1578.22,1578.22,605
2020-10-26 13:38:00-04:00,1579.31,1579.31,1577.7,1577.925,798
2020-10-26 13:39:00-04:00,1579.64,1579.64,1579.3,1579.3,236
2020-10-26 13:41:00-04:00,1579.95,1579.95,1579.95,1579.95,307
2020-10-26 13:42:00-04:00,1579.67,1579.67,1579.67,1579.67,188
2020-10-26 13:43:00-04:00,1580.28,1580.28,1580.28,1580.28,441
2020-10-26 13:44:00-04:00,1579.77,1580.78,1579.77,1580.78,1272
2020-10-26 13:45:00-04:00,1580.37,1580.37,1580.37,1580.37,357
2020-10-26 13:46:00-04:00,1579.075,1579.075,1579.075,1579.075,221
2020-10-26 13:48:00-04:00,1580.67,1580.67,1580.67,1580.67,248
2020-10-26 13:49:00-04:00,1580.57,1581.8,1580.3,1581.8,413
2020-10-26 13:51:00-04:00,1581.48,1581.75,1581.48,1581.75,473
2020-10-26 13:52:00-04:00,1581.43,1581.55,1581.43,1581.55,375
2020-10-26 13:54:00-04:00,1581.21,1581.21,1581.02,1581.02,531
2020-10-26 13:55:00-04:00,1580.0,1580.01,1580.0,1580.01,291
2020-10-26 13:56:00-04:00,1580.11,1580.48,1580.11,1580.48,467
2020-10-26 13:57:00-04:00,1580.37,1580.37,1580.35,1580.35,606
2020-10-26 14:00:00-04:00,1581.385,1581.385,1581.385,1581.385,1051
2020-10-26 14:02:00-04:00,1582.95,1582.95,1582.56,1582.56,453
2020-10-26 14:03:00-04:00,1581.84,1581.84,1581.79,1581.79,301
2020-10-26 14:05:00-04:00,1584.5,1584.51,1584.5,1584.51,402
2020-10-26 14:06:00-04:00,1584.42,1584.42,1584.42,1584.42,287
2020-10-26 14:07:00-04:00,1585.47,1585.93,1585.47,1585.93,1109
2020-10-26 14:09:00-04:00,1586.07,1586.07,1584.79,1584.79,325
2020-10-26 14:10:00-04:00,1584.39,1584.46,1584.39,1584.46,339
2020-10-26 14:11:00-04:00,1584.95,1584.95,1584.95,1584.95,246
2020-10-26 14:12:00-04:00,1584.04,1584.04,1583.33,1583.33,326
2020-10-26 14:13:00-04:00,1584.09,1584.09,1584.09,1584.09,195
2020-10-26 14:15:00-04:00,1583.6,1583.6,1583.6,1583.6,230
2020-10-26 14:17:00-04:00,1585.49,1585.49,1584.17,1584.17,1141
2020-10-26 14:18:00-04:00,1584.17,1584.17,1583.93,1583.93,204
2020-10-26 14:20:00-04:00,1584.11,1584.11,1584.11,1584.11,162
2020-10-26 14:21:00-04:00,1584.39,1584.39,1584.39,1584.39,161
2020-10-26 14:22:00-04:00,1585.19,1585.2,1584.22,1585.2,484
2020-10-26 14:23:00-04:00,1584.13,1584.13,1584.13,1584.13,240
2020-10-26 14:25:00-04:00,1583.54,1583.54,1581.98,1582.48,475
2020-10-26 14:26:00-04:00,1585.985,1585.995,1585.165,1585.88,837
2020-10-26 14:28:00-04:00,1586.62,1586.62,1586.62,1586.62,381
2020-10-26 14:29:00-04:00,1584.71,1584.71,1584.71,1584.71,316
2020-10-26 14:30:00-04:00,1586.21,1586.21,1586.16,1586.16,249
2020-10-26 14:31:00-04:00,1586.42,1586.86,1586.42,1586.86,245
2020-10-26 14:33:00-04:00,1587.93,1587.93,1587.93,1587.93,373
2020-10-26 14:34:00-04:00,1587.4,1587.4,1587.0,1587.0,631
2020-10-26 14:39:00-04:00,1586.22,1586.22,1586.11,1586.11,306
2020-10-26 14:40:00-04:00,1588.53,1588.53,1588.25,1588.25,571
2020-10-26 14:41:00-04:00,1587.03,1587.29,1587.03,1587.29,223
2020-10-26 14:42:00-04:00,1585.74,1585.74,1585.74,1585.74,156
2020-10-26 14:43:00-04:00,1586.65,1586.95,1586.65,1586.95,202
2020-10-26 14:44:00-04:00,1586.01,1586.01,1585.31,1585.31,493
2020-10-26 14:45:00-04:00,1584.21,1584.21,1584.21,1584.21,246
2020-10-26 14:46:00-04:00,1583.77,1583.97,1583.64,1583.64,924
2020-10-26 14:47:00-04:00,1582.7,1582.7,1582.7,1582.7,180
2020-10-26 14:48:00-04:00,1582.72,1582.73,1581.75,1581.75,313
2020-10-26 14:52:00-04:00,1585.425,1585.425,1585.425,1585.425,343
2020-10-26 14:53:00-04:00,1585.33,1585.33,1585.33,1585.33,101
2020-10-26 14:55:00-04:00,1586.72,1586.72,1585.34,1585.34,845
2020-10-26 14:56:00-04:00,1586.8,1586.8,1586.8,1586.8,135
2020-10-26 14:57:00-04:00,1586.46,1586.46,1586.46,1586.46,280
2020-10-26 14:58:00-04:00,1586.1,1586.1,1586.02,1586.02,355
2020-10-26 15:00:00-04:00,1585.37,1585.37,1585.37,1585.37,307
2020-10-26 15:02:00-04:00,1586.77,1586.77,1586.3,1586.3,479
2020-10-26 15:03:00-04:00,1586.02,1586.02,1585.37,1585.37,559
2020-10-26 15:04:00-04:00,1584.98,1584.98,1584.98,1584.98,175
2020-10-26 15:06:00-04:00,1583.09,1583.09,1583.09,1583.09,323
2020-10-26 15:08:00-04:00,1582.76,1582.76,1582.76,1582.76,343
2020-10-26 15:09:00-04:00,1582.72,1583.39,1582.68,1583.39,449
2020-10-26 15:10:00-04:00,1584.08,1584.08,1583.88,1583.88,379
2020-10-26 15:12:00-04:00,1585.0,1585.0,1585.0,1585.0,574
2020-10-26 15:13:00-04:00,1583.77,1583.77,1582.3,1582.3,229
2020-10-26 15:15:00-04:00,1581.64,1582.32,1581.64,1582.32,308
2020-10-26 15:17:00-04:00,1583.83,1583.83,1583.79,1583.79,413
2020-10-26 15:20:00-04:00,1582.39,1584.725,1582.39,1584.36,645
2020-10-26 15:22:00-04:00,1584.7,1584.76,1584.69,1584.69,707
2020-10-26 15:25:00-04:00,1583.8,1583.8,1582.83,1582.83,567
2020-10-26 15:28:00-04:00,1583.75,1583.75,1583.75,1583.75,364
2020-10-26 15:29:00-04:00,1584.33,1584.33,1584.33,1584.33,111
2020-10-26 15:30:00-04:00,1584.48,1584.48,1584.19,1584.19,371
2020-10-26 15:31:00-04:00,1583.94,1584.11,1583.94,1584.11,305
2020-10-26 15:32:00-04:00,1584.7,1584.92,1584.24,1584.92,2144
2020-10-26 15:33:00-04:00,1585.305,1585.47,1584.99,1584.99,747
2020-10-26 15:34:00-04:00,1584.48,1584.635,1583.52,1583.85,1086
2020-10-26 15:35:00-04:00,1583.88,1583.88,1582.92,1582.92,1174
2020-10-26 15:36:00-04:00,1582.49,1582.49,1582.49,1582.49,494
2020-10-26 15:37:00-04:00,1583.07,1583.07,1582.69,1582.69,246
2020-10-26 15:38:00-04:00,1583.66,1583.775,1583.32,1583.57,812
2020-10-26 15:39:00-04:00,1584.03,1584.03,1583.37,1583.45,1330
2020-10-26 15:40:00-04:00,1583.91,1585.56,1583.91,1585.56,691
2020-10-26 15:41:00-04:00,1585.54,1585.625,1585.2,1585.625,1368
2020-10-26 15:42:00-04:00,1585.24,1585.32,1585.06,1585.18,1427
2020-10-26 15:44:00-04:00,1585.3,1586.96,1585.3,1586.65,2488
2020-10-26 15:45:00-04:00,1587.1,1587.54,1585.65,1586.33,1045
2020-10-26 15:46:00-04:00,1584.86,1586.1,1584.86,1586.1,1186
2020-10-26 15:47:00-04:00,1585.69,1585.69,1584.11,1584.11,856
2020-10-26 15:48:00-04:00,1583.42,1583.42,1583.42,1583.42,301
2020-10-26 15:50:00-04:00,1580.56,1581.09,1580.56,1580.86,701
2020-10-26 15:51:00-04:00,1581.65,1581.65,1580.82,1580.82,1542
2020-10-26 15:52:00-04:00,1581.075,1581.95,1580.25,1581.95,2512
2020-10-26 15:53:00-04:00,1581.89,1581.9,1580.97,1581.9,1210
2020-10-26 15:54:00-04:00,1581.48,1582.52,1581.27,1582.52,1110
2020-10-26 15:55:00-04:00,1583.18,1587.37,1583.18,1587.37,1875
2020-10-26 15:56:00-04:00,1586.52,1591.5,1586.52,1591.47,1463
2020-10-26 15:57:00-04:00,1591.55,1591.89,1591.17,1591.89,4235
2020-10-26 15:58:00-04:00,1591.49,1592.03,1591.385,1591.61,1925
2020-10-26 15:59:00-04:00,1590.845,1591.315,1590.45,1590.45,3050
2020-10-26 16:26:00-04:00,1590.55,1590.55,1590.55,1590.55,100
2020-10-27 09:10:00-04:00,1599.0,1599.0,1599.0,1599.0,100
2020-10-27 09:30:00-04:00,1596.83,1597.77,1594.62,1594.62,1927
2020-10-27 09:32:00-04:00,1591.35,1591.35,1590.45,1590.45,517
2020-10-27 09:33:00-04:00,1588.5,1588.52,1587.12,1587.12,1650
2020-10-27 09:34:00-04:00,1587.86,1589.67,1587.86,1588.13,818
2020-10-27 09:35:00-04:00,1587.1,1587.1,1587.1,1587.1,203
2020-10-27 09:36:00-04:00,1591.37,1592.12,1590.88,1592.12,859
2020-10-27 09:38:00-04:00,1590.01,1590.01,1590.01,1590.01,362
2020-10-27 09:39:00-04:00,1589.7,1592.41,1589.7,1590.45,2120
2020-10-27 09:40:00-04:00,1590.52,1590.52,1587.99,1588.1,1021
2020-10-27 09:41:00-04:00,1588.3,1588.3,1585.46,1585.46,923
2020-10-27 09:42:00-04:00,1587.49,1587.88,1587.49,1587.88,685
2020-10-27 09:43:00-04:00,1589.23,1589.95,1589.23,1589.505,993
2020-10-27 09:44:00-04:00,1590.75,1590.75,1589.36,1589.36,834
2020-10-27 09:45:00-04:00,1590.52,1590.52,1590.46,1590.46,201
2020-10-27 09:46:00-04:00,1590.05,1590.65,1587.8,1587.8,2148
2020-10-27 09:47:00-04:00,1585.925,1585.925,1585.925,1585.925,480
2020-10-27 09:48:00-04:00,1585.96,1585.96,1585.96,1585.96,399
2020-10-27 09:49:00-04:00,1584.73,1584.73,1583.99,1583.99,512
2020-10-27 09:50:00-04:00,1585.29,1585.61,1585.29,1585.61,328
2020-10-27 09:51:00-04:00,1589.19,1589.3,1589.19,1589.3,512
2020-10-27 09:52:00-04:00,1589.71,1590.13,1588.54,1588.54,1291
2020-10-27 09:54:00-04:00,1589.38,1590.035,1589.27,1589.27,666
2020-10-27 09:55:00-04:00,1589.74,1589.74,1588.87,1588.87,746
2020-10-27 09:56:00-04:00,1588.56,1590.14,1587.43,1590.14,1240
2020-10-27 09:57:00-04:00,1590.38,1590.38,1589.76,1589.76,311
2020-10-27 09:58:00-04:00,1588.66,1588.66,1588.66,1588.66,179
2020-10-27 10:00:00-04:00,1590.12,1590.12,1587.11,1587.11,731
2020-10-27 10:01:00-04:00,1587.88,1587.88,1587.88,1587.88,239
2020-10-27 10:03:00-04:00,1589.46,1589.46,1588.985,1589.2,634
2020-10-27 10:04:00-04:00,1590.09,1590.24,1585.85,1585.85,1705
2020-10-27 10:05:00-04:00,1585.85,1586.47,1585.74,1585.74,546
2020-10-27 10:08:00-04:00,1589.56,1589.56,1589.56,1589.56,123
2020-10-27 10:09:00-04:00,1589.65,1589.65,1589.65,1589.65,192
2020-10-27 10:11:00-04:00,1589.27,1589.27,1589.1,1589.1,771
2020-10-27 10:12:00-04:00,1590.055,1590.35,1590.055,1590.35,417
2020-10-27 10:13:00-04:00,1589.25,1589.25,1589.25,1589.25,114
2020-10-27 10:14:00-04:00,1589.02,1589.02,1586.7,1586.7,362
2020-10-27 10:15:00-04:00,1586.72,1586.72,1586.72,1586.72,156
2020-10-27 10:16:00-04:00,1586.95,1587.53,1586.95,1587.12,884
2020-10-27 10:17:00-04:00,1586.17,1586.59,1586.15,1586.59,628
2020-10-27 10:18:00-04:00,1587.13,1587.13,1587.13,1587.13,228
2020-10-27 10:19:00-04:00,1585.57,1585.62,1584.8,1584.81,1441
2020-10-27 10:20:00-04:00,1586.03,1586.03,1586.03,1586.03,192
2020-10-27 10:21:00-04:00,1587.02,1587.02,1587.02,1587.02,134
2020-10-27 10:22:00-04:00,1586.15,1586.15,1584.65,1585.91,1043
2020-10-27 10:23:00-04:00,1586.03,1586.03,1586.03,1586.03,100
2020-10-27 10:25:00-04:00,1586.46,1586.46,1586.46,1586.46,563
2020-10-27 10:26:00-04:00,1586.79,1587.89,1586.79,1587.89,344
2020-10-27 10:27:00-04:00,1586.81,1586.81,1586.56,1586.56,553
2020-10-27 10:28:00-04:00,1585.75,1585.75,1585.75,1585.75,230
2020-10-27 10:29:00-04:00,1584.77,1584.77,1584.23,1584.23,253
2020-10-27 10:30:00-04:00,1582.78,1582.78,1582.78,1582.78,211
2020-10-27 10:31:00-04:00,1584.28,1584.28,1584.28,1584.28,163
2020-10-27 10:32:00-04:00,1584.3,1584.3,1584.3,1584.3,512
2020-10-27 10:34:00-04:00,1584.69,1584.69,1584.69,1584.69,341
2020-10-27 10:35:00-04:00,1586.23,1586.23,1586.085,1586.085,323
2020-10-27 10:36:00-04:00,1585.68,1587.43,1585.68,1587.43,421
2020-10-27 10:39:00-04:00,1588.44,1589.2,1588.44,1588.9,740
2020-10-27 10:40:00-04:00,1589.03,1589.03,1589.03,1589.03,397
2020-10-27 10:41:00-04:00,1589.42,1589.42,1588.59,1588.86,1525
2020-10-27 10:42:00-04:00,1588.41,1588.77,1588.41,1588.77,203
2020-10-27 10:43:00-04:00,1587.81,1587.96,1587.81,1587.96,378
2020-10-27 10:45:00-04:00,1589.19,1589.36,1588.82,1589.36,659
2020-10-27 10:46:00-04:00,1589.65,1589.65,1589.48,1589.48,463
2020-10-27 10:47:00-04:00,1590.6,1593.955,1590.6,1593.78,1302
2020-10-27 10:48:00-04:00,1594.84,1595.95,1594.84,1595.95,485
2020-10-27 10:49:00-04:00,1595.64,1596.07,1595.64,1595.88,425
2020-10-27 10:50:00-04:00,1595.67,1595.67,1594.91,1594.91,457
2020-10-27 10:51:00-04:00,1595.29,1595.29,1595.29,1595.29,464
2020-10-27 10:52:00-04:00,1595.73,1595.73,1595.2,1595.2,267
2020-10-27 10:53:00-04:00,1594.47,1594.5,1594.47,1594.5,246
2020-10-27 10:54:00-04:00,1593.71,1593.71,1593.71,1593.71,176
2020-10-27 10:55:00-04:00,1595.22,1595.22,1595.22,1595.22,103
2020-10-27 10:56:00-04:00,1594.05,1594.05,1594.05,1594.05,237
2020-10-27 10:57:00-04:00,1593.62,1593.62,1593.62,1593.62,107
2020-10-27 10:59:00-04:00,1594.39,1594.39,1593.96,1593.96,772
2020-10-27 11:00:00-04:00,1593.435,1593.63,1593.11,1593.12,564
2020-10-27 11:01:00-04:00,1592.215,1592.215,1592.215,1592.215,207
2020-10-27 11:03:00-04:00,1594.34,1594.34,1594.34,1594.34,250
2020-10-27 11:04:00-04:00,1593.15,1593.15,1593.15,1593.15,466
2020-10-27 11:05:00-04:00,1592.98,1593.01,1592.46,1592.76,685
2020-10-27 11:08:00-04:00,1593.56,1593.56,1593.48,1593.48,704
2020-10-27 11:09:00-04:00,1594.34,1594.34,1594.34,1594.34,212
2020-10-27 11:10:00-04:00,1594.54,1594.54,1594.53,1594.53,346
2020-10-27 11:12:00-04:00,1596.66,1596.66,1596.66,1596.66,340
2020-10-27 11:14:00-04:00,1596.65,1596.65,1596.56,1596.56,712
2020-10-27 11:15:00-04:00,1597.24,1597.24,1596.82,1596.82,320
2020-10-27 11:16:00-04:00,1597.5,1597.5,1597.5,1597.5,341
2020-10-27 11:20:00-04:00,1597.19,1597.19,1597.19,1597.19,265
2020-10-27 11:21:00-04:00,1597.92,1597.92,1597.67,1597.67,261
2020-10-27 11:22:00-04:00,1598.04,1598.04,1598.04,1598.04,417
2020-10-27 11:23:00-04:00,1597.77,1597.77,1597.77,1597.77,206
2020-10-27 11:26:00-04:00,1596.88,1597.46,1596.88,1597.46,292
2020-10-27 11:28:00-04:00,1593.43,1593.74,1593.43,1593.74,511
2020-10-27 11:29:00-04:00,1593.77,1593.875,1593.34,1593.34,356
2020-10-27 11:30:00-04:00,1593.77,1593.77,1591.1,1591.4,806
2020-10-27 11:31:00-04:00,1591.36,1591.66,1590.77,1591.66,844
2020-10-27 11:32:00-04:00,1589.93,1590.26,1589.65,1589.65,687
2020-10-27 11:33:00-04:00,1590.35,1590.35,1590.01,1590.1,400
2020-10-27 11:34:00-04:00,1591.03,1591.03,1591.02,1591.02,503
2020-10-27 11:35:00-04:00,1591.25,1591.25,1591.25,1591.25,198
2020-10-27 11:36:00-04:00,1591.65,1591.74,1591.47,1591.5,517
2020-10-27 11:38:00-04:00,1593.25,1593.25,1592.95,1592.95,319
2020-10-27 11:41:00-04:00,1594.78,1594.78,1594.78,1594.78,120
2020-10-27 11:42:00-04:00,1593.85,1593.85,1593.85,1593.85,191
2020-10-27 11:43:00-04:00,1593.22,1593.22,1593.22,1593.22,136
2020-10-27 11:47:00-04:00,1593.78,1593.78,1593.78,1593.78,437
2020-10-27 11:50:00-04:00,1594.23,1594.98,1593.88,1594.98,401
2020-10-27 11:51:00-04:00,1595.0,1595.0,1594.72,1594.72,463
2020-10-27 11:52:00-04:00,1594.9,1594.9,1594.9,1594.9,107
2020-10-27 11:53:00-04:00,1595.91,1595.91,1595.91,1595.91,229
2020-10-27 11:54:00-04:00,1595.41,1595.41,1595.18,1595.18,321
2020-10-27 11:55:00-04:00,1594.22,1594.46,1594.22,1594.46,295
2020-10-27 11:58:00-04:00,1597.86,1598.41,1597.86,1598.41,215
2020-10-27 12:01:00-04:00,1596.99,1596.99,1596.99,1596.99,281
2020-10-27 12:03:00-04:00,1597.56,1597.56,1597.56,1597.56,198
2020-10-27 12:05:00-04:00,1597.33,1597.33,1597.26,1597.26,615
2020-10-27 12:10:00-04:00,1595.51,1595.51,1594.66,1594.66,691
2020-10-27 12:11:00-04:00,1594.57,1594.59,1594.57,1594.59,250
2020-10-27 12:12:00-04:00,1593.93,1594.95,1593.93,1594.95,1135
2020-10-27 12:13:00-04:00,1595.61,1595.61,1595.61,1595.61,496
2020-10-27 12:16:00-04:00,1591.89,1591.89,1591.89,1591.89,349
2020-10-27 12:19:00-04:00,1592.5,1592.5,1592.17,1592.17,266
2020-10-27 12:21:00-04:00,1594.32,1594.32,1594.32,1594.32,200
2020-10-27 12:23:00-04:00,1593.59,1593.59,1592.66,1592.66,509
2020-10-27 12:24:00-04:00,1592.76,1592.76,1592.76,1592.76,410
2020-10-27 12:26:00-04:00,1593.73,1593.73,1593.73,1593.73,292
2020-10-27 12:29:00-04:00,1592.8,1592.8,1592.8,1592.8,226
2020-10-27 12:30:00-04:00,1592.05,1592.05,1592.05,1592.05,129
2020-10-27 12:31:00-04:00,1592.55,1592.55,1592.42,1592.42,516
2020-10-27 12:34:00-04:00,1590.28,1590.4,1590.22,1590.33,510
2020-10-27 12:35:00-04:00,1589.82,1589.82,1589.05,1589.05,790
2020-10-27 12:36:00-04:00,1589.77,1589.77,1589.77,1589.77,111
2020-10-27 12:40:00-04:00,1590.94,1590.94,1590.94,1590.94,371
2020-10-27 12:41:00-04:00,1592.38,1592.38,1592.38,1592.38,202
2020-10-27 12:43:00-04:00,1590.33,1590.37,1590.33,1590.37,270
2020-10-27 12:44:00-04:00,1589.69,1589.69,1589.33,1589.33,301
2020-10-27 12:45:00-04:00,1588.93,1588.93,1588.93,1588.93,302
2020-10-27 12:46:00-04:00,1590.08,1590.08,1590.08,1590.08,340
2020-10-27 12:47:00-04:00,1589.53,1589.53,1589.53,1589.53,216
2020-10-27 12:48:00-04:00,1589.44,1589.44,1589.44,1589.44,100
2020-10-27 12:49:00-04:00,1588.91,1588.91,1588.74,1588.74,334
2020-10-27 12:51:00-04:00,1590.04,1590.04,1590.04,1590.04,223
2020-10-27 12:53:00-04:00,1588.96,1589.08,1588.96,1589.08,232
2020-10-27 12:54:00-04:00,1590.05,1591.35,1590.05,1591.35,276
2020-10-27 12:56:00-04:00,1590.83,1590.83,1590.83,1590.83,100
2020-10-27 13:02:00-04:00,1591.65,1591.65,1591.65,1591.65,110
2020-10-27 13:03:00-04:00,1590.42,1590.42,1590.39,1590.39,249
2020-10-27 13:04:00-04:00,1590.29,1591.0,1590.29,1591.0,302
2020-10-27 13:05:00-04:00,1592.08,1592.08,1592.08,1592.08,144
2020-10-27 13:08:00-04:00,1592.8,1592.8,1592.8,1592.8,100
2020-10-27 13:09:00-04:00,1592.69,1592.69,1592.69,1592.69,110
2020-10-27 13:10:00-04:00,1591.69,1591.69,1591.69,1591.69,436
2020-10-27 13:14:00-04:00,1591.22,1591.385,1591.22,1591.385,344
2020-10-27 13:15:00-04:00,1591.54,1591.54,1591.54,1591.54,229
2020-10-27 13:18:00-04:00,1591.8,1591.8,1591.8,1591.8,337
2020-10-27 13:19:00-04:00,1591.95,1591.95,1591.95,1591.95,130
2020-10-27 13:20:00-04:00,1591.98,1592.95,1591.98,1592.95,380
2020-10-27 13:22:00-04:00,1592.405,1592.405,1591.83,1591.83,630
2020-10-27 13:23:00-04:00,1592.505,1593.28,1592.505,1593.28,438
2020-10-27 13:24:00-04:00,1593.91,1594.12,1593.91,1594.12,447
2020-10-27 13:25:00-04:00,1594.33,1594.33,1593.97,1593.97,433
2020-10-27 13:26:00-04:00,1593.76,1593.76,1593.4,1593.4,1049
2020-10-27 13:27:00-04:00,1594.78,1594.78,1594.78,1594.78,307
2020-10-27 13:29:00-04:00,1595.69,1595.69,1595.07,1595.07,366
2020-10-27 13:31:00-04:00,1596.01,1596.55,1596.01,1596.55,573
2020-10-27 13:32:00-04:00,1598.52,1598.6,1598.52,1598.6,646
2020-10-27 13:33:00-04:00,1598.92,1599.37,1598.92,1599.37,456
2020-10-27 13:34:00-04:00,1597.86,1597.86,1597.86,1597.86,283
2020-10-27 13:36:00-04:00,1598.6,1598.82,1598.6,1598.81,558
2020-10-27 13:37:00-04:00,1600.415,1600.99,1600.415,1600.85,416
2020-10-27 13:38:00-04:00,1599.8,1600.63,1599.8,1600.57,439
2020-10-27 13:39:00-04:00,1600.6,1600.6,1600.0,1600.6,467
2020-10-27 13:40:00-04:00,1600.0,1600.0,1600.0,1600.0,173
2020-10-27 13:41:00-04:00,1599.61,1599.61,1599.61,1599.61,108
2020-10-27 13:42:00-04:00,1600.54,1600.54,1600.24,1600.24,695
2020-10-27 13:46:00-04:00,1599.97,1599.97,1599.97,1599.97,524
2020-10-27 13:48:00-04:00,1599.9,1599.99,1599.9,1599.99,433
2020-10-27 13:50:00-04:00,1599.81,1600.055,1599.81,1599.985,624
2020-10-27 13:51:00-04:00,1599.67,1599.67,1599.275,1599.275,670
2020-10-27 13:52:00-04:00,1598.45,1598.45,1598.45,1598.45,139
2020-10-27 13:55:00-04:00,1597.175,1597.175,1597.175,1597.175,176
2020-10-27 13:57:00-04:00,1597.8,1597.8,1597.8,1597.8,102
2020-10-27 13:59:00-04:00,1597.49,1597.49,1597.49,1597.49,320
2020-10-27 14:00:00-04:00,1597.34,1597.74,1597.26,1597.32,814
2020-10-27 14:05:00-04:00,1597.37,1597.77,1597.23,1597.77,640
2020-10-27 14:09:00-04:00,1598.88,1599.145,1598.88,1599.145,366
2020-10-27 14:10:00-04:00,1599.2,1599.2,1598.57,1598.69,592
2020-10-27 14:12:00-04:00,1597.89,1598.24,1597.89,1598.24,411
2020-10-27 14:13:00-04:00,1598.73,1598.73,1598.73,1598.73,101
2020-10-27 14:14:00-04:00,1599.28,1599.38,1599.26,1599.34,736
2020-10-27 14:16:00-04:00,1599.24,1599.24,1597.59,1597.59,1380
2020-10-27 14:17:00-04:00,1597.2,1597.2,1597.18,1597.18,352
2020-10-27 14:21:00-04:00,1595.53,1595.53,1595.05,1595.05,230
2020-10-27 14:22:00-04:00,1594.57,1594.57,1594.57,1594.57,191
2020-10-27 14:24:00-04:00,1595.78,1595.845,1595.7,1595.7,929
2020-10-27 14:25:00-04:00,1596.73,1596.73,1596.73,1596.73,194
2020-10-27 14:26:00-04:00,1597.31,1597.44,1597.31,1597.44,200
2020-10-27 14:28:00-04:00,1597.32,1597.72,1597.32,1597.72,237
2020-10-27 14:29:00-04:00,1597.65,1597.65,1597.65,1597.65,305
2020-10-27 14:30:00-04:00,1597.03,1597.03,1596.29,1596.32,594
2020-10-27 14:31:00-04:00,1595.3,1595.37,1595.3,1595.37,200
2020-10-27 14:35:00-04:00,1597.27,1597.27,1597.27,1597.27,414
2020-10-27 14:36:00-04:00,1597.67,1597.67,1597.67,1597.67,173
2020-10-27 14:37:00-04:00,1597.57,1597.625,1597.475,1597.475,702
2020-10-27 14:38:00-04:00,1597.54,1597.54,1596.7,1596.7,428
2020-10-27 14:39:00-04:00,1596.6,1597.25,1596.6,1597.25,531
2020-10-27 14:41:00-04:00,1597.38,1597.38,1597.38,1597.38,163
2020-10-27 14:42:00-04:00,1596.99,1596.99,1596.99,1596.99,338
2020-10-27 14:43:00-04:00,1597.63,1597.63,1596.84,1596.84,538
2020-10-27 14:44:00-04:00,1597.405,1597.405,1596.79,1596.79,307
2020-10-27 14:45:00-04:00,1596.44,1596.65,1596.13,1596.13,1269
2020-10-27 14:46:00-04:00,1593.96,1593.96,1593.59,1593.59,697
2020-10-27 14:51:00-04:00,1594.21,1594.21,1594.21,1594.21,322
2020-10-27 14:52:00-04:00,1595.71,1595.71,1594.81,1594.81,385
2020-10-27 14:54:00-04:00,1595.99,1595.99,1595.99,1595.99,169
2020-10-27 14:55:00-04:00,1594.74,1594.74,1594.74,1594.74,239
2020-10-27 14:56:00-04:00,1594.24,1594.24,1594.24,1594.24,129
2020-10-27 15:00:00-04:00,1593.68,1593.68,1593.68,1593.68,100
2020-10-27 15:01:00-04:00,1595.93,1595.93,1595.93,1595.93,170
2020-10-27 15:03:00-04:00,1594.89,1594.89,1594.89,1594.89,442
2020-10-27 15:04:00-04:00,1594.33,1594.33,1594.33,1594.33,246
2020-10-27 15:06:00-04:00,1593.76,1593.97,1593.76,1593.97,378
2020-10-27 15:08:00-04:00,1593.44,1593.44,1593.44,1593.44,270
2020-10-27 15:09:00-04:00,1593.08,1593.08,1593.08,1593.08,305
2020-10-27 15:12:00-04:00,1594.31,1594.31,1593.39,1593.39,212
2020-10-27 15:18:00-04:00,1594.89,1594.89,1594.89,1594.89,215
2020-10-27 15:19:00-04:00,1596.105,1596.105,1595.69,1595.69,305
2020-10-27 15:21:00-04:00,1598.03,1598.14,1598.03,1598.14,547
2020-10-27 15:22:00-04:00,1598.04,1598.57,1598.04,1598.57,483
2020-10-27 15:23:00-04:00,1598.61,1598.61,1598.58,1598.58,300
2020-10-27 15:24:00-04:00,1598.92,1598.93,1598.915,1598.915,673
2020-10-27 15:25:00-04:00,1598.68,1599.42,1598.68,1599.42,460
2020-10-27 15:26:00-04:00,1598.86,1598.86,1598.86,1598.86,121
2020-10-27 15:27:00-04:00,1599.7,1599.94,1599.32,1599.5,1611
2020-10-27 15:28:00-04:00,1599.5,1599.93,1599.15,1599.93,526
2020-10-27 15:29:00-04:00,1600.62,1600.62,1600.48,1600.48,678
2020-10-27 15:30:00-04:00,1600.11,1600.8,1599.92,1600.01,1825
2020-10-27 15:31:00-04:00,1600.23,1600.23,1600.23,1600.23,277
2020-10-27 15:32:00-04:00,1600.78,1601.29,1600.78,1601.29,643
2020-10-27 15:33:00-04:00,1601.89,1601.97,1601.1,1601.97,662
2020-10-27 15:34:00-04:00,1602.28,1602.64,1601.94,1602.55,500
2020-10-27 15:35:00-04:00,1601.96,1602.47,1601.96,1602.47,462
2020-10-27 15:36:00-04:00,1602.31,1602.31,1602.31,1602.31,540
2020-10-27 15:37:00-04:00,1602.685,1603.72,1602.685,1603.72,618
2020-10-27 15:38:00-04:00,1603.38,1603.38,1603.38,1603.38,323
2020-10-27 15:39:00-04:00,1603.76,1603.76,1603.76,1603.76,288
